tweet,hashtags,timestamp,full_url,like_count,retweet_count,language,is_about_learning
انطلقت اليوم أعمال⁧ #منتدى_الباحة_للذكاء_الاصطناعي⁩ والذي تنظمه ⁧#سدايا⁩ لبحث أثر الذكاء الاصطناعي التوليدي على التعليم واستعراض تحديثات المدن الذكية في المملكة بالتعاون مع #جامعة_الباحة⁩ ممثلة في كلية الحاسبات والمعلومات وعمادة التعلم الالكتروني، ويسر الكلية وجميع منسوبيها,"['#منتدى_الباحة_للذكاء_الاصطناعي', '#سدايا', '#جامعة_الباحة']",27/12/2023,https://x.com/UALBAHA/status/1740067926705680890,21,7,ar,True
"جلسة حوارية بعنوان: ""أثر الذكاء الاصطناعي التوليدي في مجال التعليم"" خلال #منتدى_الباحة_للذكاء_الاصطناعي الذي تنظمه #سدايا","['#منتدى_الباحة_للذكاء_الاصطناعي', '#سدايا']",27/12/2023,https://x.com/SDAIA_SA/status/1739977658728128551,30,16,ar,True
"يعلن برنامج التميز في التعليم والتعلم عن مخيم الذكاء الاصطناعي التوليدي ""عن بعد"" لأعضاء هيئة التدريس تحت عنوان: ""تعليم مدعم بالذكاء الاصطناعي"".

#جامعة_الأميرة_نورة
#PNU","['#جامعة_الأميرة_نورة', '#PNU']",25/12/2023,https://x.com/PNU_EVENTS/status/1739373584395424148,16,5,ar,True
"أحدث أدلة #الذكاء_الاصطناعي التوليدي من منظمة اليونسكو بعنوان  :
"" إرشادات الذكاء الاصطناعي التوليدي في التعليم والبحث""
ترجمة مركز دلائل جزاهم الله خيرا
https://2u.pw/aHI5zbq
أو من هنا:
https://t.me/Edu1437/33722","['#الذكاء', '_الاصطناعي']",24/12/2023,https://x.com/adnan3li/status/1738959677411467557,81,23,ar,True
"نفذت الاستاذه شمسة البلوشية معلمة تقنية المعلومات ورشة تدريبية بعنوان "" الذكاء الاصطناعي التوليدي وتوظيفه في التعليم "" تضمن عددا من المحاور اهمها
التعريف بماهية الاذكاء الاصطناعي التوليدي وشرح نماذج من تطبيقاته منها Gamma ، ChatGPT، Vidnoz ،Bing.
@Muscat_InfoTch
 
@mct_edu",[],24/12/2023,https://x.com/zinab1619/status/1738859689176334524,18,0,ar,True
"أبرز 5 مخرجات في تقرير BCG عن أثر الذكاء الاصطناعي التوليدي على التعليم العالي
1- تغيير التعليم العالي وتعزيز الخبرات البينية بين مؤسساته
2- توفير طرق منخفضة التكلفة لزيادة التحاق الطلاب
3- سيسهم في تخطيط المقررات والبرامج بما يوفر وقت الكادر التعليمي وتحسين نواتج التعلم",[],05/12/2023,https://x.com/almohaya/status/1732010342631247899,19,5,ar,True
"#فائده|

مركز التدريب ليرن للمعلمين في 
@MicrosoftEDU
 

أتاح وبشكل مجاني دورة جديدة في #microsoft Copilot 

في محرك البحث bing والتعرف على #الذكاء_الاصطناعي التوليدي:

https://learn.microsoft.com/en-us/training/modules/explore-generative-ai-copilot-bing/…","['#فائده', '#microsoft', '#الذكاء', '_الاصطناعي', '', '', '']",05/12/2023,https://x.com/almehmadi_sa/status/1731871506597134421,12,7,ar,True
"بدعوة كريمة من المبدعين في 
@AIRobotClub_IAU
، التقيكم ان شاء الله بعد ساعة من الآن للحديث عن استخدامات #الذكاء_الاصطناعي_التوليدي في #التعليم وحوكمته.
الدعوة عامة للجميع.","['#الذكاء', '_الاصطناعي_', 'التوليدي', '#التعليم']",04/12/2023,https://x.com/dabuainain/status/1731703734609101138,14,3,ar,True
"حقيبة الذكاء الاصطناعي التوليدي في التعليم 

https://arabia2.com/?p=50027",[],02/12/2023,https://x.com/arabia2comvb/status/1730926168952426812,0,1,ar,True
"كتاب #الذكاء_الاصطناعي التوليدي في التعليم مقدم من الهيئة السعودية للبيانات والذكاء الاصطناعي , مرجع مفيد ودليل فيه الكثير للتعلم والمتابعة والانطلاق
#علم_البيانات #GAN #GAI #DL #ML
https://drive.google.com/file/d/1z8cWuMTnGKiQGABf1ph03s84-DpPpxw7/view?pli=1…","['#الذكاء', '_الاصطناعي', '#علم_البيانات', '#GAN', '#GAI', '#DL', '#ML']",01/12/2023,https://x.com/zayton_mohammad/status/1730613755724054934,2,1,ar,True
"#الذكاء_الاصطناعي التوليدي في التعليم
2023
 
https://drive.google.com/file/d/1z8cWuMTnGKiQGABf1ph03s84-DpPpxw7/view?usp=drivesdk…","['#الذكاء', '_الاصطناعي']",01/12/2023,https://x.com/KhaledHammadi32/status/1730578887954796897,2,0,ar,True
"""سدايا ""تنظم ورشة عمل حول الذكاء الاصطناعي التوليدي في التعليم",[],29/11/2023,https://x.com/al_jazirah/status/1729984545720541219,0,1,ar,True
"نظمت الهيئة السعودية للبيانات والذكاء الاصطناعي "" #سدايا "" اليوم، ورشة عمل حول الذكاء الاصطناعي التوليدي في التعليم، للتعريف بهذه التقنية الناشئة، وأهميتها في المجال
#اليوم 
للتفاصيل..https://alyaum.com/article/6501094","['#سدايا', '#اليوم']",29/11/2023,https://x.com/alyaum/status/1729981349619027975,1,1,ar,True
"يسعدني مشاركتكم #تصميم هذا العمل عن النظرة التاريخية - #الذكاء_الإصطناعي التوليدي في #التعليم .. تحياتي

#سدايا 
#وزارة_التعليم 
#جامعة_الملك_عبدالعزيز 
#كلية_التربية 
#دن","['#تصميم', '#الذكاء', '_الإصطناعي', '#التعليم', '#سدايا', '#وزارة_', 'التعليم', '#جامعة_الملك_عبدالعزيز', '#كلية_التربية', '#دن']",20/11/2023,https://x.com/THEPOETDN/status/1726515891205243152,3,0,ar,True
"الذكاء التوليدي بالتعليم
مرحبًا بك في عالم التعليم المستقبلي
حيث يلتقي الإبداع بالتكنولوجيا لتحقيق تجارب تعلم لا تصدق! 
فكيف يمكن للذكاء التوليدي أن يكون رفيقك الذكي في رحلة التعلم؟",[],19/11/2023,https://x.com/GDSCUOH/status/1726310246942220598,0,0,ar,True
صحيح. لم يصبح إدماج #الذكاء_الاصطناعي_التوليدي في مجال التعليم البزنس والشركات حتى الغير تقنية خيارا بعد اليوم بل ضرورة ملحة للبقاء والمنافسة,"['#الذكاء', '_الاصطناعي_', 'التوليدي']",18/11/2023,https://x.com/databillarabi/status/1725875040309158019,1,0,ar,True
"دمج #الذكاء_الاصطناعي_التوليدي في التعليم أصبح ضرورة لمواكبة تسارع وتيرة الثورة التكنولوجية، كذلك من الضروري توظيفها لقياس مهارات التفكير الناقد لدى الطلبة مع مراعاة الاستخدام الأمثل لها بما يضمن تحقيق مخرجات التعلم. 
 أمثلة مقترحة لاستخدام هذه الأدوات مع مراعاة تغيير طرق التقييم","['#الذكاء', '_الاصطناعي_', 'التوليدي']",18/11/2023,https://x.com/dabuainain/status/1725853472195502576,123,26,ar,True
الذكاء الاصطناعي التوليدي في التعليم: فرص وتحديات https://transparency.news/news/319410,[],17/11/2023,https://x.com/TransparencyLBN/status/1725406913997791617,0,0,ar,True
معالي وزير التعليم يشاهد عروضاً لأبرز مشاريع شركة وادي طيبة والإنجازات التي حُقِّقَتها، ومن بينها منصة علم التي تستهدف 43 ألف مدرسة و490 ألف معلم و6 ملايين طالب، وتهدف لتبني نماذج الذكاء التوليدي في العلمية التعليمية. ومنصة Education Advisory والتي تستهدف البيئة التعليمية,[],16/11/2023,https://x.com/taibahu/status/1725174037972734324,22,9,ar,True
"ملفات ورشة تدريبية للدكتورة 
@EntisarAlkayal
بعنوان (أدوات الذكاء التوليدي في التعليم الجامعي )

وهذا رابط المصادر والملفات التي تم استخدامها في الورشة
 
https://drive.google.com/drive/folders/1dmHXBt73XFxtLkAjvDJ3mnRhPu-09wRH…",[],16/11/2023,https://x.com/KhaledHammadi32/status/1725168235530588355,3,1,ar,True
"قدمت خلال اليومين الماضية ورشة تدريبية لأعضاءهيئة التدريس بجامعة الملك عبدالعزيز بتنظيم من كلية الاتصال والاعلام وتنسيق مع مركز تطوير التعليم الجامعي بعنوان (أدوات الذكاء التوليدي في التعليم الجامعي ) وهذا رابط المصادر والملفات التي تم استخدامها في الورشة
https://drive.google.com/drive/folders/1dmHXBt73XFxtLkAjvDJ3mnRhPu-09wRH?usp=sharing…",[],16/11/2023,https://x.com/EntisarAlkayal/status/1725090006807543968,122,28,ar,True
"#كمزار_تطور_وإبداع
#فعاليات_تعليمية_مسندم
#تعلم_مستدام 
    قدمت الاستاذة نوف صالح الكمزارية ورشة بعنوان "" الذكاء الاصطناعي التوليدي في التعليم "" تناولت الورشة أهم تطبيقات الذكاء الصناعي في التعليم وطرق إستخداماته للصفوف ١٠-١١ .","['#كمزار_تطور_وإبداع', '#فعاليات_تعليمية_مسندم', '#تعلم_مستدام']",15/11/2023,https://x.com/kumzar_school/status/1724785231377367214,0,0,ar,True
"شُرِّفت بالمشاركة ضمن ملتقى الذكاء الاصطناعي التوليدي في التعليم ، ورشة ""أدوات ... لذوي الإعاقة"" 29 Oct 2023 تنفيذ الإدارة العامة للإيفاد والابتعاث بالتعاون مع #Microsoft
شكري وتقديري د.عبير المحضار 
@AbeerAbeer517
  د.منال العثمان 
@ManalAlothman2
د.فاطمة المزيني
@moe_gov_sa",['#Microsoft'],11/11/2023,https://x.com/noraxl1/status/1723490257683759432,7,7,ar,True
" اقوى ملف في الذكاء الاصطناعي 

#الذكاء_الاصطناعي التوليدي في التعليم
من إصدارات سدايا SDAIA
اكتوبر 2023
https://drive.google.com/file/d/1z8cWuMTnGKiQGABf1ph03s84-DpPpxw7/view?usp=drivesdk…

#salam_academic #AI","['#الذكاء', '_الاصطناعي', '#salam_academic', '#AI']",11/11/2023,https://x.com/AcademicSalam/status/1723407400399466516,2,0,ar,True
"تقرير رائع جداً عن #الذكاء_الاصطناعي_التوليدي في #التعليم 

شكراً #سدايا","['#الذكاء', '_الاصطناعي_', 'التوليدي', '#التعليم', '#سدايا']",08/11/2023,https://x.com/DAldarani/status/1722340911772766391,6,1,ar,True
"#الذكاء_الاصطناعي_في_التعليم 
#الذكاء_الاصطناعي 
#الذكاء_الاصطناعي_التوليدي 
#ورشة
#تعليم
#وزارة_التربية
#لغة_عربية","['#الذكاء', '_الاصطناعي_', 'في', '_', 'التعليم', '#الذكاء', '_الاصطناعي', '#الذكاء', '_الاصطناعي_', 'التوليدي', '#ورشة', '#تعليم', '#وزارة_التربية', '#لغة_عربية']",08/11/2023,https://x.com/I_Aljomhour/status/1722166952804671944,1,1,ar,True
"يسر #كلية_الاتصال_والإعلام بالتعاون مع مركز تطوير التعليم الجامعي بـ #جامعة_الملك_عبدالعزيز دعوتكم لحضور دورة بعنوان (تطبيقات الذكاء التوليدي في التعليم الجامعي)

تقدمها: د. انتصار الكيال.","['#كلية_الاتصال_والإعلام', '#جامعة_الملك_عبدالعزيز']",08/11/2023,https://x.com/FCM_KAU/status/1722166637564989892,9,2,ar,True
أكاديميون لـ«البيان»: الذكاء الاصطناعي التوليدي يفرز تحديات جديدة في التعليم http://dlvr.it/SyXnsN,[],08/11/2023,https://x.com/UAENewsArabic/status/1722161831647785164,0,0,ar,True
أكاديميون لـ«البيان»: الذكاء الاصطناعي التوليدي يفرز تحديات جديدة في التعليم http://dlvr.it/SyXns8,[],08/11/2023,https://x.com/EmiratesNews/status/1722161810739212341,0,0,ar,True
أكاديميون لـ«البيان»: الذكاء الاصطناعي التوليدي يفرز تحديات جديدة في التعليم http://dlvr.it/SyXnch,[],08/11/2023,https://x.com/olumuae/status/1722161176262619457,0,0,ar,True
أظن د. عبدالله أن هذا يعيدنا للمربع الأول، وهو مناقشة هدف #التعليم في مراحله المختلفة، التي يرى البعض إنها تتمحور حول تعليم وتدريب الدارس على #التفكير والتحليل والبناء على مستويات مختلفة، لا مجرد حشو ذهنه، وتحويله إلى ما يشبه ما نراه في أيامنا هذه من #الذكاء_الاصطناعي_التوليدي.,"['#التعليم', '#التفكير', '#الذكاء', '_الاصطناعي_', 'التوليدي']",07/11/2023,https://x.com/Makkitter/status/1721997080514777151,11,2,ar,True
"اصدار جديد مهم للعاملين في القطاع التعليمي والطلاب من 
@SDAIA_SA
 … الاصدار عبارة عن دليل مختصر عن الذكاء الاصطناعي التوليدي في مجال التعليم ( طبعا يمكن الاستفادة منه في المجالات الأخرى) يتضمن أشهر أدوات الذكاء الاصطناعي التوليدي وتطبيقاتها في المجال الأكاديمي على مستوى المعلم",[],07/11/2023,https://x.com/DrSaadAlkahtani/status/1721976171460497496,16,4,ar,True
"#الذكاء_الاصطناعي التوليدي في #التعليم
من إصدارات #سدايا #SDAIA أكتوبر 2023

https://drive.google.com/file/d/1z8cWuMTnGKiQGABf1ph03s84-DpPpxw7/view…","['#الذكاء', '_الاصطناعي', '#التعليم', '#سدايا', '#SDAIA']",07/11/2023,https://x.com/almharish1/status/1721974011746263288,0,0,ar,True
"#سدايا تصدر تقريراً عن #الذكاء_الاصطناعي_التوليدي في #التعليم الذي يعد أحد أبرز القطاعات المستفيدة منه.
#عالم_التكنولوجيا 
@SDAIA_SA","['#سدايا', '#الذكاء', '_الاصطناعي_', 'التوليدي', '#التعليم', '#عالم_التكنولوجيا']",07/11/2023,https://x.com/TechmagN/status/1721953842206539939,1,0,ar,True
"للمعلمين و المعلمات
للطلاب و الطالبات

#الذكاء_الاصطناعي التوليدي في التعليم .
من إصدارات #سدايا #SDAIA 

https://drive.google.com/file/d/1z8cWuMTnGKiQGABf1ph03s84-DpPpxw7/view?usp=drivesdk…","['#الذكاء', '_الاصطناعي', '#سدايا', '#SDAIA']",06/11/2023,https://x.com/3bdAllah_Sultan/status/1721568714120683818,118,27,ar,True
"تقنية الذكاء الاصطناعي التوليدي في التعليم

يعتبــر قطــاع التعليــم أحــد أبــرز القطاعــات المســتفيدة مــن الــذكاء الاصطناعــي التوليــدي، 
فقــد اســتخدم فــي ســياقات متعــددة مثــل: اقتــراح الأفــكار، وتخطيــط الــدروس، وإعــداد 
الاختبــارات، وتقييــم الطــلاب، و",[],06/11/2023,https://x.com/Nada_Khayer/status/1721566496894210385,3,1,ar,True
"#الذكاء_الاصطناعي التوليدي في التعليم. (2023) .

Pdf : https://drive.google.com/file/d/1GKh-k1AAdxJsbZJA_KHL4SWu_zTV8Dxw/view?usp=drivesdk…","['#الذكاء', '_الاصطناعي']",06/11/2023,https://x.com/Dr_Abdullah_Z/status/1721546722474656024,114,30,ar,True
"#الذكاء_الاصطناعي في التعليم...من معالجة اللغات الطبيعية إلى توليد المحتوى.
https://spa.gov.sa/N1992375

وقد أصدرت #سدايا دليلاً استرشاديًا حديثاً (أكتوبر 2023) عن استخدام #الذكاء_الاصطناعي_التوليدي في التعليم يمكن الاطلاع عليه من خلال الرابط :
 https://sdaia.gov.sa/ar/MediaCenter/KnowledgeCenter/ResearchLibrary/GenAIE.pdf…","['#الذكاء', '_الاصطناعي', '#سدايا', '#الذكاء', '_الاصطناعي_', 'التوليدي']",06/11/2023,https://x.com/adnan3li/status/1721534373021761548,112,40,ar,True
"أقدم لكم رابط تشعبي واحد للقاءات المسجلة
لملتقى الذكاء الاصطناعي التوليدي و الذي امتد على مدى
 5 أيام  وكان  الهدف منه تعزيز الاستخدام الآمن والمسؤول لتقنيات الذكاء الاصطناعي التوليدي ودمجها في التعليم 
اللقاء مسجل لمدة شهر 
https://drive.google.com/file/d/1Cl7vQckTS9r8ZWAb0o1WVely3kZf57jA/view?usp=sharing…
@MScreativeteam
@abeermehdar",[],03/11/2023,https://x.com/shosho_burhan/status/1720423228940636189,51,20,ar,True
إن التحدي الحقيقي في تعليم استخدام التكنولوجيا - وخاصة الذكاء الاصطناعي - أنها تتطور بسرعة أسية هائلة بحيث لا تستطيع عملية التعليم مواكبة هذا التغيير! كيف تعلم اليوم طريقة التفاعل مع برامج الذكاء التوليدي بينما ستتغير هذه الطريقة غدًا في الشكل والمضمون!,[],02/11/2023,https://x.com/dulajun/status/1720110392972566557,0,0,ar,True
"استخداماته في التعليم
يمكن من خلال المنصة إنشاء التالي باستخدام الذكاء الاصطناعي التوليدي:
-خطة درس متكاملة.
-إنشاء اختبارات.
-إنشاء عروض تقديمية.
-انشاء أفكار للمشاريع والواجبات والمهام الأدائية للمتعلمين.",[],02/11/2023,https://x.com/KETMakkah/status/1719972244598698122,2,1,ar,True
"خالص الشكر والتقدير للإدارة العامة للإيفاد والابتعاث
لإتاحة الفرصة للمشاركة  في ملتقى الذكاء الاصطناعي التوليدي في التعليم
وشكراً  #وزارة_التعليم و #مايكروسوفت  ولفريق 
@MicrosoftEDU
 @Microsoft_Saudi
والدكتوره الملهمة
@abeermehdar","['#وزارة_', 'التعليم', '#مايكروسوفت']",31/10/2023,https://x.com/Seba2200Galaxy/status/1719413854210326671,4,2,ar,True
"خالص  الشكر والتقدير للإدارة العامة للإيفاد والابتعاث
لمشاركتي في ملتقى الذكاء الاصطناعي التوليدي في التعليم
وشكراً  #وزارة_التعليم و #مايكروسوفت  ولفريق 
@MicrosoftEDU
 @Microsoft_Saudi
والدكتوره المبدعة
@abeermehdar","['#وزارة_', 'التعليم', '#مايكروسوفت']",31/10/2023,https://x.com/teachersoad/status/1719413182404477342,12,5,ar,True
"خالص شكري وتقديري للإدارة العامة للإيفاد والابتعاث
لمشاركتي في ملتقى الذكاء الاصطناعي التوليدي في التعليم
وشكراً  #وزارة_التعليم و #مايكروسوفت  ولفريق 
@MicrosoftEDU
 @Microsoft_Saudi
والدكتوره المبدعة
@abeermehdar
 
@MScreativeteam","['#وزارة_', 'التعليم', '#مايكروسوفت']",31/10/2023,https://x.com/h3377m/status/1719409838281679348,8,2,ar,True
"مع تطور استخدام #الذكاء_الاصطناعي في التعليم أصبح هناك حاجة لاستبيان تقويم جاهزية التقنية لاستخدام الذكاء الاصطناعي التوليدي في مراحل التعليم العام. 
ارفق لكم استبيان تم إعداده بمشاركة أكثر من مركز تعليمي أمريكي بالتعاون مع شركة أمازون التقنية، للاستخدام في الدراسات ذات العلاقة.","['#الذكاء', '_الاصطناعي']",28/10/2023,https://x.com/Dr_balsoliman/status/1718293064387535238,37,12,ar,True
"ضمن سلسلة ""ملتقى الذكاء الاصطناعي التوليدي في التعليم"" بالشراكة بين ⁧#وزارة_التعليم⁩ وشركة #مايكروسوفت_التعليمية
⁧#منصة_مدرستي
اللقاء الخامس بعنوان/أدوات الذكاء الاصطناعي التوليدي لذوي الإعاقات","['#وزارة_', 'التعليم', '#مايكروسوفت_التعليمية', '#منصة_مدرستي']",28/10/2023,https://x.com/nasser7752/status/1718258746000838981,14,3,ar,True
"تدعوكم الإدارة العامة للإيفاد والابتعاث في وزارة التعليم لحضور لقاء بعنوان:
” أدوات الذكاء الاصطناعي التوليدي لذوي الإعاقات “
يوم الأحد  ١٤ - ربيع الثاني - ١٤٤٥هـ
يبدأ اللقاء الساعة ٧ مساءً

رابط التيمز لحضور اللقاء:
https://2u.pw/CGwXv3C",[],26/10/2023,https://x.com/MdAlbatel/status/1717670843147313659,13,14,ar,True
"تسجيل اللقاء الوزاري بعنوان  مسرعات التعلم ضمن ""ملتقى #الذكاء_الاصطناعي  التوليدي في التعليم"" بالشراكة بين #وزارة_التعليم وشركة #مايكروسوفت_التعليمية 

https://youtu.be/AcM3Nze4IT8
@MOE_MDI
@MOE_MDI_03
#MicrosoftEDU 
#EduDay
@abeermehdar","['#الذكاء', '_الاصطناعي', '#وزارة_', 'التعليم', '#مايكروسوفت_التعليمية', '#MicrosoftEDU', '#EduDay', '']",26/10/2023,https://x.com/omaymao2/status/1717648876822302984,37,10,ar,True
