tweet,hashtags,timestamp,full_url,like_count,retweet_count,language,is_about_learning
في اجواء مليئة بالتفاعل والحماس ، سعدت بمشاركة الزملاء فعاليات وجلسات التدريب اللامركزي لبرنامج #الذكاء_الاصطناعي_في_التعليم بمحافظة مسندم ( قاعة التدريب بخصب ) ، كل الشكر لإدارة المركز أ.خالد الشحي والمدربة المبدعة أ.منى الظهوري وجميع الزملاء في المركز على تسيير عملية التدريب.,['#الذكاء_الاصطناعي_في_التعليم'],27/09/2023,https://x.com/A9_A4A4/status/1706956361148305622,27,4,ar,True
"تابعوا مشاركتنا في أسبوع #التعلم_الرقمي لليونسكو لهذا العام حيث سيوجد المزيد من المواضيع الشيقة!

#اليونسكو
#الذكاء_الاصطناعي
#التعليم
#الذكاء_الاصطناعي_في_التعليم
#الامارات","['#التعلم_الرقمي', '#اليونسكو', '#الذكاء_الاصطناعي', '#التعليم', '#الذكاء_الاصطناعي_في_التعليم', '#الامارات']",04/09/2023,https://x.com/TDSforAll/status/1698588242642112620,0,1,ar,True
"كدليل على رؤية صاحب السمو الشيخ محمد بن راشد آل مكتوم الخاصة بالتحوّل الرقمي، تفتخر وتعتزّ #المدرسة_الرقمية بتمثيل جهود التحوّل الرقمي في دولة الإمارات العربية المتحدة في هذا الحدث.

#اليونسكو
#التعلم_الرقمي
#الذكاء_الاصطناعي
#التعليم
#الذكاء_الاصطناعي_في_التعليم
#الامارات","['#المدرسة_الرقمية', '#اليونسكو', '#التعلم_الرقمي', '#الذكاء_الاصطناعي', '#التعليم', '#الذكاء_الاصطناعي_في_التعليم', '#الامارات']",04/09/2023,https://x.com/TDSforAll/status/1698588238816985090,0,0,ar,True
"تعيد #اليونسكو تسمية ""أسبوع اليونسكو للتعلّم بالأجهزة المحمولة""، الذي استمر عقدًا كاملاً، إلى أسبوع #التعلم_الرقمي، ويصبح الاسم الجديد لهذا الحدث الرئيسي السنوي وذلك لمواكبة تطورات التعليم الرقمي.
#المدرسةـالرقمية
#الذكاء_الاصطناعي 
#التعليم
#الذكاء_الاصطناعي_في_التعليم","['#اليونسكو', '#التعلم_الرقمي', '#المدرسةـالرقمية', '#الذكاء_الاصطناعي', '#التعليم', '#الذكاء_الاصطناعي_في_التعليم']",04/09/2023,https://x.com/TDSforAll/status/1698588230222741958,0,0,ar,True
"تعتبر تقنية الذكاء الاصطناعي من الابتكارات الحديثة في التعليم الإلكتروني. كيف يمكن أن يساهم الذكاء الاصطناعي في تحسين تجربة التعلم وتخصيصها لاحتياجات المتعلمين؟
تابع هذه السلسلة  
 #الذكاء_الاصطناعي_في_التعليم 
 #تعليم_إلكتروني","['#الذكاء_الاصطناعي_في_التعليم', '#تعليم_إلكتروني']",12/07/2023,https://x.com/SaadAlsahli_SA/status/1679166291880411136,1,2,ar,True
"#أخبار_مدرستي
#فعاليات_تعليمية_شمال_الباطنة
حضور الأستاذة سمية الوشاحية المرحلة الأولى من برنامج ""تطبيقات #الذكاء_الاصطناعي_في_التعليم
في الفترة من ١٨-٢٢/ ٦/ ٢٠٢٣م #قاعة_الشموخ #مركز_التدريب_شمال_الباطنة","['#أخبار_مدرستي', '#فعاليات_تعليمية_شمال_الباطنة', '#الذكاء_الاصطناعي_في_التعليم', '#قاعة_الشموخ', '#مركز_التدريب_شمال_الباطنة']",24/06/2023,https://x.com/gawhartshinas/status/1672526014600151041,3,0,ar,True
"اختتمت #تعليمية_الداخلية 
 صباح اليوم البرنامج التدريبي اللامركزي #الذكاء_الاصطناعي_في_التعليم والذي استمر لمدة أسبوع بمركز التدريب التربوي بنزوى، ومدرسة نصراء اليعربية للتعليم الأساسي بسمائل.","['#تعليمية_الداخلية', '#الذكاء_الاصطناعي_في_التعليم']",15/06/2023,https://x.com/EduDakGov/status/1669254442397360128,52,14,ar,True
"#الذكاء_الاصطناعي_في_التعليم 
@trb613
 سيقدم الذكاء الاصطناعي مساهمة مهمة في المؤسسات التعليمية في المستقبل، ولكن لا يمكن أن يأخذ بالكامل دور المعلم او ان يحل محله.",['#الذكاء_الاصطناعي_في_التعليم'],25/05/2023,https://x.com/Ls54499/status/1661838660243693574,0,0,ar,True
"للمعلمين و المعلمات

يمكن إنشاء خريطة مفاهيمية لأي موضوع خلال ثواني باستخدام تقنية #الذكاء_الاصطناعي و ذلك عن طريق موقع :
http://whimsical.com

إضافة تفرعات جديدة .
إمكانية الحذف و التعديل .
اختيار الشكل المناسب.
إمكانية الحفظ و التصدير .","['#الذكاء_الاصطناعي', '']",20/05/2023,https://x.com/3bdAllah_Sultan/status/1659997329460453376,416,79,ar,True
"٣-الذكاء الاصطناعي الكلامي: وهي تقنية تستخدم لتوفير تعليم شخصي ومتكيف عن طريق التواصل مع الطلاب عن طريق الكلام.

#الذكاء_الاصطناعي_في_التعليم 
@trb613",['#الذكاء_الاصطناعي_في_التعليم'],01/05/2023,https://x.com/I_II98X/status/1652828636347613184,0,0,ar,True
"٢-الروبوتات التعليمية: وهي تقنية تستخدم لتطوير القدرات التعليمية وتحسين التفاعل بين الطلاب والمعلمين.

#الذكاء_الاصطناعي_في_التعليم 
@trb613",['#الذكاء_الاصطناعي_في_التعليم'],01/05/2023,https://x.com/I_II98X/status/1652828401235902465,0,0,ar,True
"ما هي أدوات الذكاء الاصطناعي في التعليم؟ 

١-تحليل البيانات: يتم استخدامها لتحليل بيانات الطلاب لتحديد الاحتياجات التعليمية الفردية وتحسين القرارات التعليمية.

#الذكاء_الاصطناعي_في_التعليم 
@trb613",['#الذكاء_الاصطناعي_في_التعليم'],01/05/2023,https://x.com/I_II98X/status/1652827898452090881,0,0,ar,True
"@trb613
 #الذكاء_الاصطناعي_في_التعليم
 يعرف بأنه الذكاء الذي تبديه الآلات والبرامج بما يحاكي القدرات الذهنية البشريه وأنماط عملها، مثل القدرة على التعلم والاستنتاج ورد الفعل على أوضاع لم تبرمج في الآلة،كما أنه اسم لحقل أكاديمي يعنى بكيفية صنع حواسيب وبرامج قادرة على اتخاذ سلوك ذكي",['#الذكاء_الاصطناعي_في_التعليم'],29/04/2023,https://x.com/ReemAlonazi3/status/1652231554058297344,0,0,ar,True
#الذكاء_الاصطناعي_في_التعليم قدم د. محمد شلتوت كتابا إلكترونيًا تفاعليًا للمعلمين يحتوي على مجموعة من أهم أدوات الذكاء الاصطناعي، التي تساعد في تحسين أداء المعلمين التعليمي وزيادة فاعلية التعلم لدى الطلاب.,['#الذكاء_الاصطناعي_في_التعليم'],10/03/2023,https://x.com/laylahamad98/status/1634198708924317704,3,0,ar,True
"لكن السؤال الأهم هل الذكاء الاصطناعي قادر على التعليم؟
في هذه السلسة سوف أستعرض بعض من واقع #الذكاء_الاصطناعي_في_التعليم استعرض مجموعة من #التطبيقات_التعليمية التي تعمل بالذكاء الاصطناعي ويمكن للمعلمين الاستفادة منها 
.
.
معظم المعلومات تم أخذها من كتاب   
@faisal_6396","['#الذكاء_الاصطناعي_في_التعليم', '#التطبيقات_التعليمية']",28/01/2023,https://x.com/SaadAlsahli_SA/status/1619283703745871874,6,2,ar,True
"#مجلس_التعاون_العلمي_العربي
#الذكاء_الاصطناعي_في_التعليم","['#مجلس_التعاون_العلمي_العربي', '#الذكاء_الاصطناعي_في_التعليم']",26/12/2023,https://x.com/SanaHelwee/status/1739692293194412326,0,0,ar,True
"مؤتمر الذكاء الاصطناعي في التعليم

دبي 5 -7 يناير 2024
الموافق 23 - 25 جماد الثانية 1445

للتسجيل والمشاركة

http://intelconf.com

#الابتكار #الذكاء_الاصطناعي #الذكاء_الاصطناعي_في_التعليم #التقنية ","['#الابتكار', '#الذكاء_الاصطناعي', '#الذكاء_الاصطناعي_في_التعليم', '#التقنية', '', '', '', '', '', '']",22/12/2023,https://x.com/eteconf/status/1738143666282135594,3,0,ar,True
"عنوان المشاركة
منصة مدرستي وتطبيقات الذكاء الاصطناعي

أ. عفراء محمد زربطان
ماجستير ريادة اعمال وابداع
مدربه معتمدة

مؤتمر الذكاء الاصطناعي في التعليم
دبي 5 -7 يناير 2024

للتسجيل","['', '', '', '', '']",22/12/2023,https://x.com/intelconf/status/1738140688707940368,0,2,ar,True
"للمعلمين والباحثين
يمكن تحويل ملفات الـ pdf و المحاضرات إلى بطاقات تفاعلية flashcards باستخدام تقنية #الذكاء_الاصطناعي و ذلك عن طريق موقع
 
http://bites.shaguf.com

#الذكاء_الاصطناعي_في_التعليم","['#الذكاء_الاصطناعي', '#الذكاء_الاصطناعي_في_التعليم']",14/12/2023,https://x.com/KhaledHammadi32/status/1735108194341462018,11,1,ar,True
"تتضمن تلك الأدوات:
1. استخدام التدريس الذكي Intelligent Tutoring
2.  التقدير الآلي Automated Grader
3. روبوتات الدردشة chatbots
4. التعلم التكيفي  Learning
5. التحليلات التنبؤية Predictive Analytics
6.سهولة إنشاء المحتوى Easy Content Creation

#الذكاء_الاصطناعي_في_التعليم",['#الذكاء_الاصطناعي_في_التعليم'],13/12/2023,https://x.com/ashahen/status/1734944176708464998,0,1,ar,True
"وقد أحدث تطوير نموذج الذكاء الاصطناعي التوليدي  شات جي بي تي ChatGPT تغييرا ملحوظا في الطريقة التي نختبر بها التعلم بشكل لم يحدث من قبل.
#الذكاء_الاصطناعي_في_التعليم",['#الذكاء_الاصطناعي_في_التعليم'],13/12/2023,https://x.com/ashahen/status/1734943619461623934,0,0,ar,True
"دورة قصيرة للمهتمين في موضوع الذكاء الاصطناعي في التعليم العالي و فهم استخداماته و تحدياته، مقدمة من جامعة King’s College London 

#الذكاء_الاصطناعي_في_التعليم https://x.com/mart_compton/s/mart_compton/status/1727648561519612242…",['#الذكاء_الاصطناعي_في_التعليم'],26/11/2023,https://x.com/DrEalmutairi/status/1728821468539310415,3,0,ar,True
"موقع يقوم بتوليد مقطع فيديو باستخدام #الذكاء_الاصطناعي بطريقة سريعة.

اختر الشخصية المتحدثة .
اختر صوت المتحدث.
قم بكتابة النص.
الموقع مجاني.
#الذكاء_الاصطناعي_في_التعليم 

رابط الموقع :
 http://vidnoz.com","['#الذكاء_الاصطناعي', '#الذكاء_الاصطناعي_في_التعليم']",09/11/2023,https://x.com/KhaledHammadi32/status/1722604560890396880,2,0,ar,True
تسلم أخي العزيز عبدالله.. الله يجعلنا عند حسن الظن. طرق استخدام #الذكاء_الاصطناعي_في_التعليم مجال بحثي جديد و باذن الله المشاريع الجديدة تنشر قريباً..,['#الذكاء_الاصطناعي_في_التعليم'],06/11/2023,https://x.com/shuliweeh/status/1721593789632893047,0,0,ar,True
"#تعلم_مستدام 
#الذكاء_الاصطناعي_في_التعليم 
#الذكاء_الاصطناعي_في_مدرسة_مرباط","['#تعلم_مستدام', '#الذكاء_الاصطناعي_في_التعليم', '#الذكاء_الاصطناعي_في_مدرسة_مرباط']",29/10/2023,https://x.com/mirbat_school/status/1718518536006406583,5,1,ar,True
"تفعيل برنامج ساعة الذكاء الاصطناعي ، وتهيئة الطلاب للتسجيل في مسابقة الأولمبياد الوطني للبرمجة والذكاء الاصطناعي #الذكاء_الاصطناعي_في_التعليم #مكتب_تعليم_الدرعية #تعليم_الرياض 
@MOE_RYH_05
 @MOE_RYH","['#الذكاء_الاصطناعي_في_التعليم', '#مكتب_تعليم_الدرعية', '#تعليم_الرياض']",29/10/2023,https://x.com/MOE_RYH_5_0039/status/1718494193402757329,4,1,ar,True
"كيف يمكننا استثمار التكنولوجيا و #الذكاء_الاصطناعي بشكل فاعل في خدمة #التعليم؟
How can we best capitalize on technology and #AI for #education?

#المدرسةـالرقمية #اليونسكو #التعلم_الرقمي #الذكاء_الاصطناعي_في_التعليم

 #TheDigitalSchool #UNESCO #digitallearning #AIINEDUCATION","['#الذكاء_الاصطناعي', '#التعليم', '#AI', '#education', '#المدرسةـالرقمية', '#اليونسكو', '#التعلم_الرقمي', '#الذكاء_الاصطناعي_في_التعليم', '#TheDigitalSchool', '#UNESCO', '#digitallearning', '#AIINEDUCATION']",05/09/2023,https://x.com/TDSforAll/status/1698977889444577441,2,0,ar,True
"من أسبوع #التعلم_الرقمي، جلسة بعنوان ""استعراض لـ بوابات التعليم الرقمي العام""، تضمنت عرضًا حول مبادرة الجديدة لليونسكو و #اليونيسف لضمان الوصول إلى موارد التعلم الرقمي، بالإضافة إلى تسليط الضوء على تجارب البلدان المستفيدة.
#اليونسكو #التعليم #الذكاء_الاصطناعي_في_التعليم","['#التعلم_الرقمي', '#اليونيسف', '#اليونسكو', '#التعليم', '#الذكاء_الاصطناعي_في_التعليم']",04/09/2023,https://x.com/TDSforAll/status/1698639292573130887,1,1,ar,True
"مقرر #الذكاء_الاصطناعي لطلاب السنة الثالثة في #نظام_المسارات

#مسار_علوم_الحاسب_والهندسة 
#الذكاء_الاصطناعي_في_التعليم
 
https://drive.google.com/file/d/144026dNElIfaHg-zqwK3NzjtEydj29At/edit…","['#الذكاء_الاصطناعي', '#نظام_المسارات', '#مسار_علوم_الحاسب_والهندسة', '#الذكاء_الاصطناعي_في_التعليم']",14/07/2023,https://x.com/3bdAllah_Sultan/status/1679863943953612800,4,2,ar,True
"الآن Google Bard منافس ChatGPT من Google أصبح يدعم اللغة العربية .

http://bard.google.com

مزايا  Bard :
الاتصال المباشر بالإنترنت .
معلومات حديثة.
سرعة استعراض النتائج.
مجاني.
#الذكاء_الاصطناعي_في_التعليم",['#الذكاء_الاصطناعي_في_التعليم'],13/07/2023,https://x.com/3bdAllah_Sultan/status/1679478806535340033,8,3,ar,True
"الصحف المحلية ترصد :
#الذكاء_الاصطناعي_في_التعليم
#تعليمية_الداخلية 
@sipttoman","['#الذكاء_الاصطناعي_في_التعليم', '#تعليمية_الداخلية']",14/06/2023,https://x.com/EduDakGov/status/1668833914419380225,14,5,ar,True
"انطلق صباح اليوم بـ  #تعليمية_الداخلية التدريب اللامركزي لبرنامج: #الذكاء_الاصطناعي_في_التعليم بمشاركة ٤٠ متدربًا ومتدربةً؛ بهدف التعرف على مفاهيم الذكاء الاصطناعي وأخلاقياته وتطبيقاته،ويستمر البرنامج لمدة أسبوع بمركز التدريب التربوي بنزوى ومدرسة نصراء اليعربيةبسمائل. 
@sipttoman","['#تعليمية_الداخلية', '#الذكاء_الاصطناعي_في_التعليم']",11/06/2023,https://x.com/EduDakGov/status/1667830812664791040,40,11,ar,True
"#الذكاء_الاصطناعي_في_التعليم
يمكن إنشاء خريطة مفاهيمية لأي موضوع خلال ثواني باستخدام تقنية #الذكاء_الاصطناعي و ذلك عن طريق موقع :
http://whimsical.com","['#الذكاء_الاصطناعي_في_التعليم', '#الذكاء_الاصطناعي']",25/05/2023,https://x.com/faw_ha/status/1661881049113153539,1,1,ar,True
"#الذكاء_الاصطناعي_في_التعليم 
@trb613
 اصبح نقل المعرفة والخبرة أكثر سهول وفعالية والوصول إلى تعليم عالي الجودة دون تكبد نفقات السفر والمعيشة.",['#الذكاء_الاصطناعي_في_التعليم'],25/05/2023,https://x.com/Ls54499/status/1661839069477740570,0,1,ar,True
"شاهد المحاضرة التفاعلية بعنوان ""الذكاء الإصطناعي نعمة أم نقمة على التعليم؟!"" قدّمتها الاستاذة رندة ميقاتي في مدرسة المنار الاسلامية، القلمون، شمال #لبنان 
https://youtube.com/watch?v=guCVS8-Kumo…
#aieducation #artificialintelligence #educators 
#الذكاء_الاصطناعي_في_التعليم","['#لبنان', '#aieducation', '#artificialintelligence', '#educators', '#الذكاء_الاصطناعي_في_التعليم']",15/04/2023,https://x.com/MaharaTech/status/1647248309508009985,2,2,ar,True
"استضاف #بودكاست «#CNN_الاقتصادية» عائشة اليماحي مستشارة مجلس إدارة #ألف للتعليم، التي شددت على أهمية دمج وسائل #التكنولوجيا الحديثة في مُختلف جوانب العملية #التعليمية.

التفاصيل: https://tinyurl.com/2s46asf3

#العالم_بلغة_الأعمال #CNN_الاقتصادية
#الذكاء_الاصطناعي #التعليم_الذكي","['#بودكاست', '#CNN_الاقتصادية', '#ألف', '#التكنولوجيا', '#التعليمية', '#العالم_بلغة_الأعمال', '#CNN_الاقتصادية', '#الذكاء_الاصطناعي', '#التعليم_الذكي']",08/12/2023,https://x.com/CNNBusinessAr/status/1733094192006726067,0,0,ar,True
"الذكاء الصناعي يدخل إلى مجال التعليم لتحسين العملية التعليمية وتمكين الطلاب. مستقبل تعليمي مذهل ينتظرنا! #التعليم_الذكي #الذكاء_الاصطناعي""","['#التعليم_الذكي', '#الذكاء_الاصطناعي']",23/11/2023,https://x.com/mhm6dd/status/1727521769135689739,0,0,ar,True
"""في عالم يتسارع بالابتكارات، يأتي دور #الذكاء_الاصطناعي في #التعليم_السعودي لبناء جيل قادر على مواكبة التغيرات. نحن نرحب بمستقبل يجمع بين التقاليد والتكنولوجيا!  #تطوير_التعليم #رؤية_السعودية_2030 #التعليم_الذكي""","['#الذكاء_الاصطناعي', '#التعليم_السعودي', '#تطوير_التعليم', '#رؤية_السعودية_2030', '#التعليم_الذكي']",16/11/2023,https://x.com/tahadirsmow/status/1725165110388294033,0,0,ar,True
"""اكتشف طريقة جديدة للتعلم!  مع الذكاء الاصطناعي، ثورة في المجال التعليمي!  احصل على تعليم فردي ومتقدم وملائم لاحتياجاتك الشخصية مع نظم التدريس الذكية. هيا بنا نحقق إمكانياتنا بمساعدة هذه التكنولوجيا الرائعة! #الذكاء_الاصطناعي #التعليم_الذكي""","['#الذكاء_الاصطناعي', '#التعليم_الذكي']",15/08/2023,https://x.com/SynthoFlow/status/1691572081526194490,0,0,ar,True
"#الرياض
قمة انوكسيرا لمستقبل الابتكار في #التعليم_الذكي
التعليم في عصر الذكاء الاصطناعي
2023/6/20-19
للتسجيل: ⁦http://innoxera.co/ar/","['#الرياض', '#التعليم_الذكي']",17/06/2023,https://x.com/online_or_free/status/1670155147614334976,1,0,ar,True
"خمسة آلاف منتسب في البرنامج التعريفي بتقنية ""#ChatGPT"" في #التعليم_الذكي خلال أسبوعين من جامعة حمدان بن محمد الذكية","['#ChatGPT', '#التعليم_الذكي']",12/02/2023,https://x.com/ALWATAN_UAE/status/1624745428632719360,0,0,ar,True
قرأت مقالة رائعة عن مستقبل التعليم في عالم الذكاء الاصطناعي، وأحببت أن أشارككم بعض الأفكار منها. #التعليم_والذكاء_الاصطناعي,['#التعليم_والذكاء_الاصطناعي'],14/04/2023,https://x.com/syst__em/status/1646720525568290818,13,2,ar,True
"يسعدنا مشاركتكم مقال الدكتورة زوي هيرلي عن الذكاء الاصطناعي والتعليم العالي على موقع الفنار للإعلام. تعرفوا على نهج جامعة زايد لمواجهة تحديات العصر الجديد والاستفادة من التكنولوجيا لتحقيق تطور التعليم. اضغط هنا لقراءة المقال:
https://bit.ly/3PHEMWm

#الابتكار_في_التعليم",['#الابتكار_في_التعليم'],03/10/2023,https://x.com/Zayed_U/status/1709197241536086233,1,0,ar,True
" ماذا لو استثمرت #وزارة_التعليم ممثلة في منصة مدرستي تقنية #ChatGPT كمعلم مساعد متاح طوال الوقت  24/7  او حتى كمصمم تعليمي..
أو  #Office365 #copilot بما ان هناك تعاون مسبق على نفس المنصة. 

#الابتكار_في_التعليم
#innovation 
#منخفض_جوي
#امطار_الرياض_الان","['#وزارة_التعليم', '#ChatGPT', '#Office365', '#copilot', '#الابتكار_في_التعليم', '#innovation', '#منخفض_جوي', '#امطار_الرياض_الان']",27/03/2023,https://x.com/HHI_22/status/1640314590062956545,0,0,ar,True
"مقتطفات من فعالية ملتقى المجال الأول
يوم الأحد ٢٤ ديسمبر ٢٠٢٣
تقديم ورقة عمل
بعنوان الذكاء الاصطناعي في التعليم
والتعرف على أهم البرامج
الفاضلة /أ. عالية كردية 
#تعلم_مستدام",['#تعلم_مستدام'],29/12/2023,https://x.com/A_B_A_p_school/status/1740851395614646582,0,0,ar,True
"""اكتشف أهم وافضل تطبيقات الذكاء الاصطناعي في التعليم! ""

""استفد من ميزة الذكاء الاصطناعي في التعليم باستخدام التطبيقات المخصصة لذلك، التي تعزز الفاعلية والكفاءة. ""

https://ask2learn.net/applications-of-artificial-intelligence-in-education/…

#تطبيقات_الذكاء_الاصطناعي #التعليم #اسأل_لتتعلم","['#تطبيقات_', 'الذكاء', '_', 'الاصطناعي', '#التعليم', '#اسأل_لتتعلم']",29/12/2023,https://x.com/ask2learn11/status/1740828708448211388,0,0,ar,True
"متوسطة حواءالمركز الأول 

إدارة #تعليم_المدينة_المنورة تشكر المدارس المحققة لنسبة التسجيل بعدد 100 طالبة فأكثر في البرنامج الوزاري #الأولمبياد_الوطني_للبرمجة و #الذكاء_الاصطناعي #أذكى2024 
#مكتب_التعليم_بالعقيق","['#تعليم_المدينة_المنورة', '#الأولمبياد_الوطني_للبرمجة', '#الذكاء', '_', 'الاصطناعي', '#أذكى2024', '#مكتب_', 'التعليم', '_بالعقيق']",29/12/2023,https://x.com/MOE_MDI_04_1056/status/1740764654245200329,0,0,ar,True
"المركز الوطني للتعليم الإلكتروني يطلق إطار الذكاء الاصطناعي في التعليم الرقمي
https://akhbrkm.com/?p=15002",[],28/12/2023,https://x.com/AlaTwasl70817/status/1740472379804148066,0,0,ar,True
"#M24Actu
الرباط .. الدعوة إلى تعزيز الذكاء الاصطناعي في قطاع التعليم (ندوة)",['#M24Actu'],28/12/2023,https://x.com/M24TV4/status/1740443540570673346,2,0,ar,True
