tweet,hashtags,timestamp,full_url,like_count,retweet_count,language,is_about_learning
"- جوجل  اعلنت عن منهج تعليمي مجاني 100%  - لتطبيقات الذكاء الإصطناعي من البداية للنهاية 

عباره عن ٩ كورسات، فرصة عظيمه فعلا لتعلم الذكاء الاصطناعي التوليدي من خلال كورسات جوجل المعتمدة والمجانية:
لينكات مباشره لجميع الكورسات من هنا 

https://bit.ly/3IWG65b",[],18/12/2023,https://x.com/p_4all/status/1736644485394706875,6,1,ar,True
"انطلقوا الآن في مخيم تدرا الافتراضي لاستكشاف الذكاء الاصطناعي التوليدي، تقنيات معالجة اللغة الطبيعية، ومبادئ برمجة بايثون وسكراتش، كل ذلك بالإضافة إلى أساسيات التعلم الآلي وشات جي بي تي.
رحلة رائعة تنتظر المشاركين من7 إلى 18 عاماً.
لا تفوتوا الفرصة!

Registration for TDRA virtual",[],14/12/2023,https://x.com/tdrauae/status/1735179559752872043,4,1,ar,True
" ندوة رائعة للباحثين والباحثات حول استخدام الذكاء الإصطناعي التوليدي..

 تابعت التسجيل لآخر ثانية وكنت مستمتعة جدًا بما يعرض من تجارب مفيدة

شكرًا كثيرًا للدكتورة المعطاءة هبة العدساني وطالباتها المبدعات",[],13/12/2023,https://x.com/Rashricsat/status/1735033607297642790,6,2,ar,True
"مشغل بعنوان موقع جاما gamma من أدوات الذكاء الاصطناعي، هي أداة يمكن من خلالها إنشاء العروض التقديمية باستخدام الذكاء الاصطناعي التوليدي،قدمته المبدعة أ/آسيا الخياري أخصائية مركز مصادر التعلم للهيئة التعليمية،بوركت جهودكِ،،ودامت سلمى رمزًا للعطاء
#فعاليات_تعليمية_جنوب_الباطنة",['#فعاليات_تعليمية_جنوب_الباطنة'],13/12/2023,https://x.com/Salma_bintUmays/status/1734963778557554978,1,1,ar,True
"الندوة الافتراضية

""تجارب طالبات الدراسات العليا في استخدام الذكاء الاصطناعي التوليدي في الدراسة والبحث""

سجلتُ الندوة كاملة ورفعتُها لكم على قناتي على اليوتيوب ..

مشاهدة ممتعة ",[],13/12/2023,https://x.com/haladsani/status/1734825225005519003,192,53,ar,True
"#يحدث_الآن 
""تجارب طالبات الدراسات العليا في استخدام الذكاء الاصطناعي التوليدي في الدراسة والبحث""
@haladsani
 
@KFUniversity
 
#الدراسات_العليا","['#يحدث_الآن', '#الدراسات_العليا']",12/12/2023,https://x.com/sahar202016/status/1734605630940582369,1,0,ar,True
"بث متزامن لندوة:

""تجارب طالبات الدراسات العليا في استخدام الذكاء الاصطناعي التوليدي في الدراسة والبحث""",[],12/12/2023,https://x.com/haladsani/status/1734576727093805475,35,6,ar,True
"نرحب بجميع الحضور من داخل وخارج السعودية في ندوة: 

""تجارب طالبات الدراسات العليا في استخدام الذكاء الاصطناعي التوليدي في الدراسة والبحث""

 يوم الثلاثاء 12/12/2023
عبر منصة زووم 

رابط قاعة الزووم
https://lnkd.in/ecj2fnu4",[],11/12/2023,https://x.com/haladsani/status/1734308740789051508,99,27,ar,True
62% من الطلاب الجامعيين السعوديين يستخدمون الذكاء الاصطناعي التوليدي   في دراساتهم - https://aan-news.com/330389.html/,[],11/12/2023,https://x.com/AANnews2018/status/1734221547236098417,0,0,ar,True
"يعلن مركز #التدريب بكلية الدراسات التطبيقية وخدمة المجتمع عن بدء التسجيل في #دورة تطبيقات عملية في استخدام الذكاء الاصطناعي التوليدي . والتي ستقام يوم الأربعاء ٢٧ ديسمبر

للتسجيل: 
http://cascs-tc.ksu.edu.sa/ar/node/2906","['#التدريب', '#دورة']",10/12/2023,https://x.com/ksu_training/status/1733936863235195170,4,1,ar,True
"#سما_العالم 
62% من الطلاب الجامعيين السعوديين يستخدمون الذكاء الاصطناعي التوليدي في دراساتهم  https://samaworld.com/post/62-%d9%85%d9%86-%d8%a7%d9%84%d8%b7%d9%84%d8%a7%d8%a8-%d8%a7%d9%84%d8%ac%d8%a7%d9%85%d8%b9%d9%8a%d9%8a%d9%86-%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d9%8a%d9%86-%d9%8a%d8%b3%d8%aa%d8%ae%d8%af%d9%85/62…% من الطلاب الجامعيين السعوديين يستخدمون الذكاء الاصطناعي التوليدي في دراساتهم62% من الطلاب الجامعيين السعوديين يستخدمو...",['#سما_العالم'],10/12/2023,https://x.com/SamaworldC/status/1733923321048183060,0,0,ar,True
"62% من الطلاب الجامعيين السعوديين يستخدمون الذكاء الاصطناعي التوليدي في دراساتهم
https://ksa-wats.com/763349",[],10/12/2023,https://x.com/ksa_wats/status/1733912487370609122,3,0,ar,True
"برنامج الغد في بني عباس. اليوم الاول من المحاضرة.
محاضرة الذكاء الاصطناعي التوليدي بني عباس
 المحاضرة #مجانية و تفتح ابوابها لكل من له شغف المعرفة في مجال الذكاء الاصطناعي. 
 عدد المقاعد محدودة.  نرجو منكم التسجيل الآن عبر موقع المحاضرة الرسمي: 
https://dzgenai.com/registrations",['#مجانية'],10/12/2023,https://x.com/MoubachirSV/status/1733651040904290784,6,0,ar,True
"انطلقوا الآن في مخيم تدرا الافتراضي لاستكشاف الذكاء الاصطناعي التوليدي، تقنيات معالجة اللغة الطبيعية، ومبادئ برمجة بايثون وسكراتش، كل ذلك بالإضافة إلى أساسيات التعلم الآلي وشات جي بي تي
رحلة رائعة تنتظر المشاركين من7 إلى 18 عاماً.
لا تفوتوا الفرصة
@tdrauae
https://academy.tdra.gov.ae/winter-camp-2023…",[],09/12/2023,https://x.com/NET_AD/status/1733470453174333625,4,1,ar,True
"انطلقوا الآن في مخيم تدرا الافتراضي لاستكشاف الذكاء الاصطناعي التوليدي، تقنيات معالجة اللغة الطبيعية، ومبادئ برمجة بايثون وسكراتش، كل ذلك بالإضافة إلى أساسيات التعلم الآلي وشات جي بي تي.
رحلة رائعة تنتظر المشاركين من7 إلى 18 عاماً.
لا تفوتوا الفرصة!
https://academy.tdra.gov.ae/winter-camp-2023…",[],09/12/2023,https://x.com/tdrauae/status/1733451284353536254,2,0,ar,True
"انطلقوا الآن في مخيم تدرا الافتراضي لاستكشاف الذكاء الاصطناعي التوليدي، تقنيات معالجة اللغة الطبيعية، ومبادئ برمجة بايثون وسكراتش، كل ذلك بالإضافة إلى أساسيات التعلم الآلي وشات جي بي تي.

رحلة رائعة تنتظر المشاركين من7 إلى 18 عاماً.
لا تفوتوا الفرصة!

https://academy.tdra.gov.ae/winter-camp-2023…",[],08/12/2023,https://x.com/tdrauae/status/1732997480487272486,1,0,ar,True
تنوع فعاليات ملتقى كن تقني بين معلومات وتعلم الذكاء الاصطناعي التوليدي وورشة صمم مع  الذكاء الاصطناعي وتطبيقاته ومعلومات تقنية وملفات برامج الذكاء الاصطناعي التوليدي وطريقة استخدامها وسينما العلوم ومهندس المستقبل لليوم الختامي  يوم الخميس ٧ ديسمبر,[],07/12/2023,https://x.com/Alanwarnews/status/1732704919147192671,5,0,ar,True
"أبرز 5 مخرجات في تقرير BCG عن أثر الذكاء الاصطناعي التوليدي على التعليم العالي
1- تغيير التعليم العالي وتعزيز الخبرات البينية بين مؤسساته
2- توفير طرق منخفضة التكلفة لزيادة التحاق الطلاب
3- سيسهم في تخطيط المقررات والبرامج بما يوفر وقت الكادر التعليمي وتحسين نواتج التعلم",[],05/12/2023,https://x.com/almohaya/status/1732010342631247899,19,5,ar,True
"بدعوة كريمة من المبدعين في 
@AIRobotClub_IAU
، التقيكم ان شاء الله بعد ساعة من الآن للحديث عن استخدامات #الذكاء_الاصطناعي_التوليدي في #التعليم وحوكمته.
الدعوة عامة للجميع.","['#الذكاء', '_الاصطناعي_', 'التوليدي', '#التعليم']",04/12/2023,https://x.com/dabuainain/status/1731703734609101138,14,3,ar,True
"-

الباحث والمُهتم في مجال الذكاء الاصطناعي التوليدي وآثارهُ المحتملة على كافة المجالات، يلاحظ أن فيه مخاوف من انعكاسات هذه التأثيرات، على الرغم من الأمكانات التي ستوفرها ، هذه جزء من دراسة تتكلم عن أخلاقيات ChatGPT في مجال STEM research and higher education ملفته للإنتباه.",[],04/12/2023,https://x.com/ShahadAlmatrafy/status/1731683954065907802,0,0,ar,True
"أخي وأختي طلبة الجامعات السعودية

نأمل التكرم بالمشاركة بالإجابة على الاستبيان التالي الخاص بطلبة الجامعات السعودية:

https://forms.gle/mLFtfKYno16wf6Fu5…

وذلك للمساعدة في البحث العلمي عن التوجهات حول الذكاء الاصطناعي التوليدي في الأوساط الأكاديمية.",[],03/12/2023,https://x.com/GhaderKurdi/status/1731400071583842646,6,1,ar,True
"أخي وأختي أعضاء هيئة التدريس بالجامعات السعودية
نأمل التكرم بالمشاركة بالإجابة على الاستبيان التالي:
https://forms.gle/n3zZuZi79EdvcfP26…
وذلك للمساعدة في البحث العلمي عن التوجهات حول الذكاء الاصطناعي التوليدي في الأوساط الأكاديمية.",[],03/12/2023,https://x.com/GhaderKurdi/status/1731399623707599105,6,2,ar,True
#ChatGPT4  #AI #Egypte #arabic  #الذكاء_الاصطناعي كتاب الذكاء الاصطناعي وتطبيقاته في علم النفس والتربية من الذكاء الاصطناعي التقليدى للذكاء الاصطناعي التوليدى,"['#ChatGPT4', '#AI', '#Egypte', '#arabic', '#الذكاء', '_الاصطناعي']",02/12/2023,https://x.com/dredutest/status/1730988510910234699,1,1,ar,True
"حقيبة الذكاء الاصطناعي التوليدي في التعليم 

https://arabia2.com/?p=50027",[],02/12/2023,https://x.com/arabia2comvb/status/1730926168952426812,0,1,ar,True
"استفد من إمكانيات الذكاء الاصطناعي مع دورة 'مقدمة في الذكاء الاصطناعي التوليدي' المُقدمة من Google Cloud 

https://buff.ly/4a68mhZ 

#ذکاء_اصطناعي #الذكاء_الاصطناعي #تقنية","['#ذکاء_اصطناعي', '#الذكاء', '_الاصطناعي', '#تقنية']",02/12/2023,https://x.com/thaka_io/status/1730920427994685583,1,0,ar,True
"كتاب #الذكاء_الاصطناعي التوليدي في التعليم مقدم من الهيئة السعودية للبيانات والذكاء الاصطناعي , مرجع مفيد ودليل فيه الكثير للتعلم والمتابعة والانطلاق
#علم_البيانات #GAN #GAI #DL #ML
https://drive.google.com/file/d/1z8cWuMTnGKiQGABf1ph03s84-DpPpxw7/view?pli=1…","['#الذكاء', '_الاصطناعي', '#علم_البيانات', '#GAN', '#GAI', '#DL', '#ML']",01/12/2023,https://x.com/zayton_mohammad/status/1730613755724054934,2,1,ar,True
"#الذكاء_الاصطناعي التوليدي في التعليم
2023
 
https://drive.google.com/file/d/1z8cWuMTnGKiQGABf1ph03s84-DpPpxw7/view?usp=drivesdk…","['#الذكاء', '_الاصطناعي']",01/12/2023,https://x.com/KhaledHammadi32/status/1730578887954796897,2,0,ar,True
"""سدايا "" تنظم ورشة عمل حول الذكاء الاصطناعي التوليدي في التعليم.
https://spa.gov.sa/N2006139
#واس_علمي",['#واس_علمي'],29/11/2023,https://x.com/SPA_sci/status/1729962194735890623,38,16,ar,True
"- جوجل  اعلنت عن منهج تعليمي مجاني 100%  - لتطبيقات الذكاء الإصطناعي من البداية للنهاية 
عباره عن ٩ كورسات، فرصة عظيمه فعلا لتعلم الذكاء الاصطناعي التوليدي من خلال كورسات جوجل المعتمدة والمجانية:",[],29/11/2023,https://x.com/AhmedNaOmran/status/1729926312427393412,0,0,ar,True
الذكاء الاصطناعي التوليدي: المعلم الذي يمكنه المساعدة في سد فجوة المهارات؟ https://venturebeat.com/ai/generative-ai-the-teacher-that-can-help-close-the-skills-gap/…,[],26/11/2023,https://x.com/AbuAlmashai/status/1728679753568403955,0,1,ar,True
"7. الذكاء الاصطناعي التوليدي لمسار التعلم للمطورين

تم تصميم مسار تعلم الذكاء الاصطناعي التوليدي هذا مع التركيز الفني، خصيصًا لمطوري التطبيقات ومهندسي تعلم الآلة وعلماء البيانات.

المتطلب السابق الموصى به: مقدمة لمسار تعلم الذكاء الاصطناعي التوليدي.",[],26/11/2023,https://x.com/gahtas0c/status/1728628187549012137,0,0,ar,True
"2. مقدمة في الذكاء الاصطناعي التوليدي

تم تصميم دورة التعلم المصغر هذه ذات المستوى التمهيدي لشرح ماهية الذكاء الاصطناعي التوليدي واستخداماته وكيف يختلف عن أساليب التعلم الآلي التقليدية.",[],26/11/2023,https://x.com/gahtas0c/status/1728624281540509971,0,0,ar,True
"تقرير #الذكاء_الاصطناعي_التوليدي الصادر عن #ملتقى_أسبار يوليو 2023
يتناول مفهوم #الذكاء_الاصطناعي التوليدي وتطوراته وأبعاد توظيفه في مجالي التعليم والتدريب وانعكاسه على ذلك.","['#الذكاء', '_الاصطناعي_', 'التوليدي', '#ملتقى_أسبار', '#الذكاء', '_الاصطناعي']",25/11/2023,https://x.com/etec_ealsharif/status/1728486720168239282,116,24,ar,True
شركة #OpenAI تستكشف إمكانية دمج برنامج الدردشة القائم على الذكاء الصناعي التوليدي #ChatGPT في الفصول الدراسية، والمعترضون يشيرون إلى مخاوف استخدامه في الغش وعمل الواجبات المنزلية بدلًا من الطلاب.,"['#OpenAI', '#ChatGPT']",25/11/2023,https://x.com/falehalshaamry1/status/1728422356211671153,0,0,ar,True
"الذكاء الاصطناعي التوليدي للمبتدئين

 من الجيد أن نرى قيام Microsoft بإنشاء موقع ويب أنيق لتنظيم هذه الدروس التمهيدية حول الذكاء الاصطناعي التوليدي

تغطي الدروس موضوعات تتراوح من الهندسة الفورية إلى إنشاء تطبيقات الدردشة إلى العمل مع قواعد بيانات المتجهات
https://microsoft.github.io/generative-ai-for-beginners/…",[],25/11/2023,https://x.com/KhaledHammadi32/status/1728355411823300834,8,0,ar,True
"جاء لكم الخير..

#أمازون منزلة #مبادرة  #مجانية لتعليم والتدريب على #الذكاء_الاصطناعي_التوليدي.

سجلوا واستفيدوا . 

https://aboutamazon.com/news/aws/aws-free-ai-skills-training-courses…","['#أمازون', '#مبادرة', '#مجانية', '#الذكاء', '_الاصطناعي_', 'التوليدي']",25/11/2023,https://x.com/AbeerAlhasan/status/1728326421142270392,13,0,ar,True
"#التعليم رحلة لا تتوقف

بينما تواجه سفننا التعليمية رياح الذكاء الصناعي التوليدي GPT ، نبدأ وجهة جديدة في رحلة عبر محيط مستقبلي للتعلم. تخيل هذا: نحن في عام 2030، وقد تم إعادة تعريف المشهد التعليمي بالكامل بفضل تقدم التكنولوجيا. هذا ليس مجرد حلم، إنها كما ذكرها تقرير ""توقعات",['#التعليم'],24/11/2023,https://x.com/yhodaif/status/1727967132023931178,2,3,ar,True
"#الذكاء_الاصطناعي  ليس من المواضيع الحديثة ومع ظهور #الذكاء_الاصطناعي_التوليدي كان لابد من التركيز عليه لما يحوي من فوائد ومخالفات ومخاطر
لذا 
لابد من طرح برنامج اكاديمي بيني يربط بين الذكاء الاصطناعي و #التعليم
ييين الفوائد والاخطار وكيفية الاستفادة منه
على اقل تقدير دبلوم عالي","['#الذكاء', '_الاصطناعي', '#الذكاء', '_الاصطناعي_', 'التوليدي', '#التعليم']",22/11/2023,https://x.com/Prof_SAlnajdi/status/1727451920023851308,5,3,ar,True
بهدف توسيع المهارات الأساسية للبالغين والمتعلمين الصغار في كل مكان، بدأت #أمازون في تقديم دورات تعليمية مجانية حول #الذكاء_الاصطناعي التوليدي. التفاصيل في التقرير التالي.,"['#أمازون', '#الذكاء', '_الاصطناعي']",21/11/2023,https://x.com/Exvar_x/status/1726873453284716869,1,0,ar,True
"محطات من الحوار الوزاري الذي شارك فيه معالي 
@OmarSAlolama
 وزير  الدولة للذكاء الاصطناعي والاقتصاد الرقمي وتطبيقات العمل عن بعد، ورئيس مجلس إدارة المدرسة الرقمية،لمناقشة تنظيم وتسهيل استخدام الذكاء الاصطناعي التوليدي في التعليم خلال أسبوع التعلم الرقمي لليونسكو.
@UNESCO
 ",[],20/11/2023,https://x.com/TDSforAll/status/1726685024949567689,1,1,ar,True
"أطلقت شركة مايكروسوفت أفضل دورة حول الذكاء الاصطناعي التوليدي..
يتضمن كل درس: - مقدمة فيديو قصيرة للموضوع - درس مكتوب موجود في README - Jupyter Notebook مع أمثلة التعليمات البرمجية (للدروس القائمة على المشاريع) - تحدي أو مهمة لتطبيق ما تعلمته - روابط لموارد إضافية لمواصلة التعلم",[],20/11/2023,https://x.com/derarshuli/status/1726667481526542654,0,0,ar,True
"مقدمة إلى الذكاء الاصطناعي التوليدي

تميز هذه الدورة الذكاء الاصطناعي التوليدي عن التعلم الآلي وتقدم مقدمة شاملة له. ستتعلم عن حالات الاستخدام المختلفة للذكاء الاصطناعي التوليدي، بالإضافة إلى فهم المخاطر والفوائد المرتبطة به.
https://explore.skillbuilder.aws/learn/course/external/view/elearning/17176/introduction-to-generative-ai-art-of-the-possible…",[],20/11/2023,https://x.com/m4rwen/status/1726656422426087664,0,0,ar,True
"الدليل الإرشادي لاستخدام Artflow لتوليد #القصص_الرقمية بواسطة #الذكاء_الاصطناعي_التوليدي
https://drive.google.com/file/d/1I6hNEHynvaNwJXA1IGgn8Z-YjXjcYs-F/view?usp=sharing…

نموذج مبسط لقصة رقمية تم توليدها باستخدام Artflow
https://drive.google.com/file/d/1V_2aCfG7t4h4mrqC31uW2Elbhofszk7t/view?usp=sharing…

تصميم وإنتاج الباحثة: فتون الشمراني، طالبة ماجستير بقسم تقنيات وتصميم التعليم بـ #جامعة_جدة","['#القصص_الرقمية', '#الذكاء', '_الاصطناعي_', 'التوليدي', '#جامعة_جدة']",20/11/2023,https://x.com/etec_ealsharif/status/1726549652668121506,155,45,ar,True
"يسعدني مشاركتكم #تصميم هذا العمل عن النظرة التاريخية - #الذكاء_الإصطناعي التوليدي في #التعليم .. تحياتي

#سدايا 
#وزارة_التعليم 
#جامعة_الملك_عبدالعزيز 
#كلية_التربية 
#دن","['#تصميم', '#الذكاء', '_الإصطناعي', '#التعليم', '#سدايا', '#وزارة_التعليم', '#جامعة_الملك_عبدالعزيز', '#كلية_التربية', '#دن']",20/11/2023,https://x.com/THEPOETDN/status/1726515891205243152,3,0,ar,True
"الذكاء التوليدي بالتعليم
مرحبًا بك في عالم التعليم المستقبلي
حيث يلتقي الإبداع بالتكنولوجيا لتحقيق تجارب تعلم لا تصدق! 
فكيف يمكن للذكاء التوليدي أن يكون رفيقك الذكي في رحلة التعلم؟",[],19/11/2023,https://x.com/GDSCUOH/status/1726310246942220598,0,0,ar,True
"الحمد لله صاحب المنّ والفضل.
تحصلت على شهادة وشارة إتمام دروس ""الذكاء الاصطناعي التوليدي في الفصل الدراسي"".
#AdobeCreativeEducator
#GenerativeAIintheClassroom
#certificate
#badge
#mieexpert2023_2024","['#AdobeCreativeEducator', '#GenerativeAIintheClassroom', '#certificate', '#badge', '#mieexpert2023_2024']",19/11/2023,https://x.com/IlyesAbdennebi1/status/1726194430112366714,0,0,ar,True
"موقع فوق الممتاز للذكاء الاصطناعي
https://easy-peasy.ai

لا ابالغ اذا قلت لك انه يشمل جميع مايحتاجه المعلم من الذكاء الاصطناعي التوليدي

مميزات/
- دردشة مع gpt-4
- توليد صور من نصوص عربية
- تحويل النصوص الى اصوات
- ادردشة مع pdf (مدفوعة)
- ركن القوالب 
- سرعة الانجاز

والكثير..",[],19/11/2023,https://x.com/Fnar9595/status/1726133044745220156,531,131,ar,True
أحد الأشياء المفيدة وأرى أنها أصبحت ضرورية للمترجم الآن هو إضافة نماذج الذكاء الإصطناعي التوليدي في محركات البحث واستخدامها كمساعد شخصي للمترجم للتحقق من جوانب عديدة تتعلق بالنص المراد ترجمته،مثل التأكد من صحة الاختيار الأنسب للمفردة أو للتأكد من مناسبة الكلمة للسياق عند الترجمة,[],17/11/2023,https://x.com/DrEalmutairi/status/1725533879396655324,16,2,ar,True
"شركة #OpenAI تستكشف إمكانية دمج برنامج الدردشة القائم على الذكاء الصناعي التوليدي #ChatGPT في الفصول الدراسية، والمعترضون يشيرون إلى مخاوف استخدامه في الغش وعمل الواجبات المنزلية بدلًا من الطلاب.

#فوربس 

للمزيد: https://on.forbesmiddleeast.com/9f3b96","['#OpenAI', '#ChatGPT', '#فوربس']",17/11/2023,https://x.com/ForbesME/status/1725484224650543321,2,0,ar,True
